mapping_version	row_key_v1	manifest_ordinal	canonical_row_rank	family_contract_display_id	backend	cell_storage_id	semantic_operation_id	isa_ordinal_or_scalar	backend_outcome	backend_na_reason	backend_evidence_anchor	direct_symbol	direct_symbol_storage_id	shared_kernel_id	kernel_owner_cell_key	kernel_owner_dependency_id	kernel_batch_display_id	kernel_batch_storage_id	evidence_batch_display_id	evidence_batch_storage_id
v1	rk-v1-34e8babc50eba5d4c910fc6e9269e486d874d1d99cea1cbc37eaf51751d2b8e3	8	3	FC-v1-helper-validation	haswell	cell-v1-b246fa5d8adff4dc09ee1a7437e3fbbbd8eaa62b10b07fa5e04cbd541b280a8f	op-v1-746f2ddb034fd6031f7480dc27f8384c48b313010cdf7ce853d620b940e70a90	4	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:642;api-manifest.tsv:ValidateUTF16LE/BE, AsASCII, and WithErrors;upstream:src/haswell/avx2_validate_utf16.cpp:2	validateUTF16BEWithErrorsHaswell	symbol-v1-8b778d3401e93aed0888847277492ef6e15bd8a7ff96eb167d73f9ea2b751c0b	shared-kernel-v1-ce5a058792bb98d0a3e5dfff9f0e6e2655a6010cc4d2f9c9c69b8712a7421c5a	cell-v1-b246fa5d8adff4dc09ee1a7437e3fbbbd8eaa62b10b07fa5e04cbd541b280a8f		KB-v1-FC-v1-helper-validation-haswell-01	batch-v1-43b21b9c3d360ad33c9540ef24a8ad9349207b70994356c50cdd24061304e97a	EB-v1-KB-v1-FC-v1-helper-validation-haswell-01-01	batch-v1-dbe6c6842750dfb1580bd43b982bc92b8efeeb5198d5581627c8801ee8aacb63
v1	rk-v1-34e8babc50eba5d4c910fc6e9269e486d874d1d99cea1cbc37eaf51751d2b8e3	8	3	FC-v1-helper-validation	archsimd	cell-v1-54515b294694f14f364f062e6625cc65616f4647552f63767dd446f7ca9f1b6c	op-v1-746f2ddb034fd6031f7480dc27f8384c48b313010cdf7ce853d620b940e70a90	4	eligible		simd/archsimd Go 1.26.5:FC-v1-helper-validation audit row; archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	validateUTF16BEWithErrorsArchsimd	symbol-v1-70e8079c08625b1aa8a8d6b494b6ac29e2c29ee1e844b6a22e89df11ecd1abc2	shared-kernel-v1-0216dff30b4134c57d66eeb6997e1a3c0bf2f90e863e207fc9a25d8c948fbab7	cell-v1-54515b294694f14f364f062e6625cc65616f4647552f63767dd446f7ca9f1b6c		KB-v1-FC-v1-helper-validation-archsimd-01	batch-v1-a3e22eb4f08275882272028524ee80416c7d736d6968d7a3d24357b95fdd92f0	EB-v1-KB-v1-FC-v1-helper-validation-archsimd-01-01	batch-v1-838fcb2c19051b4b339c8fab7e0e702645b87588e1df41276962c58426692264
v1	rk-v1-34e8babc50eba5d4c910fc6e9269e486d874d1d99cea1cbc37eaf51751d2b8e3	8	3	FC-v1-helper-validation	neon	cell-v1-629f1968eab2f1dede54192ada440ab7dca690e3beca86ac3ab2a828587ac7c1	op-v1-746f2ddb034fd6031f7480dc27f8384c48b313010cdf7ce853d620b940e70a90	4	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:642;api-manifest.tsv:ValidateUTF16BEWithErrors;isa-eligibility.tsv:ValidateUTF16LE/BE, AsASCII, and WithErrors;upstream:src/arm64/arm_validate_utf16.cpp:2	validateUTF16BEWithErrorsNEON	symbol-v1-0c4f6c558c148be46a91a05369f100d590e4eaccf365a146f45f0eea9c85953d	shared-kernel-v1-6e14be5834d40fb17a19fddf93110ffca31144779b9ca051227e99ece4adb2fc	cell-v1-629f1968eab2f1dede54192ada440ab7dca690e3beca86ac3ab2a828587ac7c1		KB-v1-FC-v1-helper-validation-neon-01	batch-v1-d6ffbe759311fcbe5f968ed9e3947867a8f18f4788f635e702c056a9ce45e97f	EB-v1-KB-v1-FC-v1-helper-validation-neon-01-01	batch-v1-e4c40435708ef950c5c82e049a34ee64924fdbb1d38b87f01666bb9e55fa0cca
v1	rk-v1-fa4941b5d09f0fc5d20e089cf7dee9c8e5b31b949b42bb594a246fc8d4f806d9	9	4	FC-v1-helper-validation	westmere	cell-v1-f40a30d9ab02f9ce63abb1f2c7ace0def0ea247b047aa1ef9ced40d73c8cb302	op-v1-9a03658c5a22f236d7c1ed6a8e4dd239f57ce39a454a43d6890cf3e1212f178a	6	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:671;api-manifest.tsv:ToWellFormedUTF16LE;isa-eligibility.tsv:ToWellFormedUTF16LE/BE;upstream:src/westmere/sse_utf16fix.cpp:2	toWellFormedUTF16LEWestmere	symbol-v1-d3366d0d210e69b8e803863e669bc380bb3fbac882c824695a60d6a41544792b	shared-kernel-v1-b2ad41412e9b8e341408b5f06701bbb836d255cc3e0ceb48be3c2cf4deba0711	cell-v1-f40a30d9ab02f9ce63abb1f2c7ace0def0ea247b047aa1ef9ced40d73c8cb302		KB-v1-FC-v1-helper-validation-westmere-01	batch-v1-012abe96dfb8e6ce6d69db8ce4ec8678ff49eefb9f4dfc696bd73a782f0339c6	EB-v1-KB-v1-FC-v1-helper-validation-westmere-01-01	batch-v1-350baea6045b345ea545f863d4cf14b21666e0b7b8b5e5289dc67d4e434ce0c9
v1	rk-v1-fa4941b5d09f0fc5d20e089cf7dee9c8e5b31b949b42bb594a246fc8d4f806d9	9	4	FC-v1-helper-validation	haswell	cell-v1-59a6436111db96e48e7555bb5c77a3468135947fcbf329c7098f5aea7d42f0e4	op-v1-9a03658c5a22f236d7c1ed6a8e4dd239f57ce39a454a43d6890cf3e1212f178a	6	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:671;api-manifest.tsv:ToWellFormedUTF16LE;isa-eligibility.tsv:ToWellFormedUTF16LE/BE;upstream:src/haswell/avx2_utf16fix.cpp:2	toWellFormedUTF16LEHaswell	symbol-v1-27035dc0c74c021056d25b1298cea358f505813396c766f1a49bd16d20697da3	shared-kernel-v1-ac6ba11222a78d1c6b592917817da096cc305c777ecc9de141b6717ba7ba0060	cell-v1-59a6436111db96e48e7555bb5c77a3468135947fcbf329c7098f5aea7d42f0e4		KB-v1-FC-v1-helper-validation-haswell-01	batch-v1-43b21b9c3d360ad33c9540ef24a8ad9349207b70994356c50cdd24061304e97a	EB-v1-KB-v1-FC-v1-helper-validation-haswell-01-01	batch-v1-dbe6c6842750dfb1580bd43b982bc92b8efeeb5198d5581627c8801ee8aacb63
v1	rk-v1-fa4941b5d09f0fc5d20e089cf7dee9c8e5b31b949b42bb594a246fc8d4f806d9	9	4	FC-v1-helper-validation	archsimd	cell-v1-1d9fc148f27a5005b8f7f45e911f3c7ea0edbbaddd05dd534ce1f71053c306c0	op-v1-9a03658c5a22f236d7c1ed6a8e4dd239f57ce39a454a43d6890cf3e1212f178a	6	eligible		simd/archsimd Go 1.26.5:FC-v1-helper-validation audit row; archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	toWellFormedUTF16LEArchsimd	symbol-v1-73d51c70ceda7a7cec6267a4e9b688f58dfb2df71493e39dc12f0a1cbb7ea661	shared-kernel-v1-8fb9b2be2341c0840c4b0b3abb4c343b9c547ce2c5b69dc17e371750be96ba01	cell-v1-1d9fc148f27a5005b8f7f45e911f3c7ea0edbbaddd05dd534ce1f71053c306c0		KB-v1-FC-v1-helper-validation-archsimd-01	batch-v1-a3e22eb4f08275882272028524ee80416c7d736d6968d7a3d24357b95fdd92f0	EB-v1-KB-v1-FC-v1-helper-validation-archsimd-01-01	batch-v1-838fcb2c19051b4b339c8fab7e0e702645b87588e1df41276962c58426692264
v1	rk-v1-fa4941b5d09f0fc5d20e089cf7dee9c8e5b31b949b42bb594a246fc8d4f806d9	9	4	FC-v1-helper-validation	neon	cell-v1-ac248b9d0a78b4f8b573ae3177a34bc892cc6df1d1c95ceddbbd40ca2b2ed979	op-v1-9a03658c5a22f236d7c1ed6a8e4dd239f57ce39a454a43d6890cf3e1212f178a	6	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:671;api-manifest.tsv:ToWellFormedUTF16LE;isa-eligibility.tsv:ToWellFormedUTF16LE/BE;upstream:src/arm64/arm_utf16fix.cpp:2	toWellFormedUTF16LENEON	symbol-v1-f963a51e1b4ad902c8c9862e6a02f4515abb7d5d66ae7c9d6a21395f034ebd8a	shared-kernel-v1-808aef066606e72db54c64fa931ee506592425405688a90ec20e8eb2cc7fa997	cell-v1-ac248b9d0a78b4f8b573ae3177a34bc892cc6df1d1c95ceddbbd40ca2b2ed979		KB-v1-FC-v1-helper-validation-neon-01	batch-v1-d6ffbe759311fcbe5f968ed9e3947867a8f18f4788f635e702c056a9ce45e97f	EB-v1-KB-v1-FC-v1-helper-validation-neon-01-01	batch-v1-e4c40435708ef950c5c82e049a34ee64924fdbb1d38b87f01666bb9e55fa0cca
v1	rk-v1-8a9d078d2fb7ab56a36f41071ed71d96b4fe16b4d712078637a5f48c3ed5045d	10	5	FC-v1-helper-validation	westmere	cell-v1-96bd2e19dc4bc73bed16b36b61359ad9983f50340717957b3e9f98ca16d00b99	op-v1-9a03658c5a22f236d7c1ed6a8e4dd239f57ce39a454a43d6890cf3e1212f178a	6	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:701;api-manifest.tsv:ToWellFormedUTF16BE;isa-eligibility.tsv:ToWellFormedUTF16LE/BE;upstream:src/westmere/sse_utf16fix.cpp:2	toWellFormedUTF16BEWestmere	symbol-v1-81689e80dfa688949dccf5b8293f519ee9bb2b56dd1f5121ae2e7728e89a2f66	shared-kernel-v1-3e25b61c27fc405130b0d9ffdc53716e8dc0c964f305816ad3234b32e5864d59	cell-v1-96bd2e19dc4bc73bed16b36b61359ad9983f50340717957b3e9f98ca16d00b99		KB-v1-FC-v1-helper-validation-westmere-01	batch-v1-012abe96dfb8e6ce6d69db8ce4ec8678ff49eefb9f4dfc696bd73a782f0339c6	EB-v1-KB-v1-FC-v1-helper-validation-westmere-01-01	batch-v1-350baea6045b345ea545f863d4cf14b21666e0b7b8b5e5289dc67d4e434ce0c9
v1	rk-v1-8a9d078d2fb7ab56a36f41071ed71d96b4fe16b4d712078637a5f48c3ed5045d	10	5	FC-v1-helper-validation	haswell	cell-v1-4fd7022e572a061cb379ee91100b260e8351aa71b53e3cd4120442a007cfddc0	op-v1-9a03658c5a22f236d7c1ed6a8e4dd239f57ce39a454a43d6890cf3e1212f178a	6	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:701;api-manifest.tsv:ToWellFormedUTF16BE;isa-eligibility.tsv:ToWellFormedUTF16LE/BE;upstream:src/haswell/avx2_utf16fix.cpp:2	toWellFormedUTF16BEHaswell	symbol-v1-8cce5718f7a9c11ea0648556983043e4b4144b10be121edca55924864856dca8	shared-kernel-v1-79691dec937c8a2ec81e0f53a6696fce423452a2189e0512d54dfd844f818c5c	cell-v1-4fd7022e572a061cb379ee91100b260e8351aa71b53e3cd4120442a007cfddc0		KB-v1-FC-v1-helper-validation-haswell-01	batch-v1-43b21b9c3d360ad33c9540ef24a8ad9349207b70994356c50cdd24061304e97a	EB-v1-KB-v1-FC-v1-helper-validation-haswell-01-01	batch-v1-dbe6c6842750dfb1580bd43b982bc92b8efeeb5198d5581627c8801ee8aacb63
v1	rk-v1-8a9d078d2fb7ab56a36f41071ed71d96b4fe16b4d712078637a5f48c3ed5045d	10	5	FC-v1-helper-validation	archsimd	cell-v1-c8f7629754d5b7a18b4dbd87d467b9fa4e288ec24579f50d38791265f8363de2	op-v1-9a03658c5a22f236d7c1ed6a8e4dd239f57ce39a454a43d6890cf3e1212f178a	6	eligible		simd/archsimd Go 1.26.5:FC-v1-helper-validation audit row; archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	toWellFormedUTF16BEArchsimd	symbol-v1-b41cf0440625d8a9b8f89585a1b50d62190d6ec0e6c03867f362b2e81dc32bc2	shared-kernel-v1-0a6cd272d5052a9e995a2264cab737872c8e8a9a50e2f39b91028ec5555f10a4	cell-v1-c8f7629754d5b7a18b4dbd87d467b9fa4e288ec24579f50d38791265f8363de2		KB-v1-FC-v1-helper-validation-archsimd-01	batch-v1-a3e22eb4f08275882272028524ee80416c7d736d6968d7a3d24357b95fdd92f0	EB-v1-KB-v1-FC-v1-helper-validation-archsimd-01-01	batch-v1-838fcb2c19051b4b339c8fab7e0e702645b87588e1df41276962c58426692264
v1	rk-v1-8a9d078d2fb7ab56a36f41071ed71d96b4fe16b4d712078637a5f48c3ed5045d	10	5	FC-v1-helper-validation	neon	cell-v1-d3fa842c9543ca8f81105ab35d64a51b9178e6b0b7b53cf6ebc15039da51b7f7	op-v1-9a03658c5a22f236d7c1ed6a8e4dd239f57ce39a454a43d6890cf3e1212f178a	6	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:701;api-manifest.tsv:ToWellFormedUTF16BE;isa-eligibility.tsv:ToWellFormedUTF16LE/BE;upstream:src/arm64/arm_utf16fix.cpp:2	toWellFormedUTF16BENEON	symbol-v1-8fdb97f3453b046707eeefaf7c7f93a3162f5e4aec8385a6a5693be59513d551	shared-kernel-v1-50bbb0001211191c6e057504b6fcdcee4eb5ae4c17e97029e334a61e9ba6a01c	cell-v1-d3fa842c9543ca8f81105ab35d64a51b9178e6b0b7b53cf6ebc15039da51b7f7		KB-v1-FC-v1-helper-validation-neon-01	batch-v1-d6ffbe759311fcbe5f968ed9e3947867a8f18f4788f635e702c056a9ce45e97f	EB-v1-KB-v1-FC-v1-helper-validation-neon-01-01	batch-v1-e4c40435708ef950c5c82e049a34ee64924fdbb1d38b87f01666bb9e55fa0cca
v1	rk-v1-991029ba6b52152f9a1571ba06b800a76de5a02e83c4f62d10c9998125426e33	11	9	FC-v1-helper-validation	westmere	cell-v1-31144c2bc9a24f3ed1900c054740e3f22010f99baf113fb9fc4c16bce40cabc4	op-v1-9a03658c5a22f236d7c1ed6a8e4dd239f57ce39a454a43d6890cf3e1212f178a	6	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:731									
v1	rk-v1-991029ba6b52152f9a1571ba06b800a76de5a02e83c4f62d10c9998125426e33	11	9	FC-v1-helper-validation	haswell	cell-v1-bb42c35f61be36567a588949960a2eb8ee3f6d6ceb8ab373f13f857096eff5cf	op-v1-9a03658c5a22f236d7c1ed6a8e4dd239f57ce39a454a43d6890cf3e1212f178a	6	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:731									
v1	rk-v1-991029ba6b52152f9a1571ba06b800a76de5a02e83c4f62d10c9998125426e33	11	9	FC-v1-helper-validation	archsimd	cell-v1-1f4dab94326097a6ea4b81a93f4680769bfa6223c49387eddd22032243ae072e	op-v1-9a03658c5a22f236d7c1ed6a8e4dd239f57ce39a454a43d6890cf3e1212f178a	6	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:731									
v1	rk-v1-991029ba6b52152f9a1571ba06b800a76de5a02e83c4f62d10c9998125426e33	11	9	FC-v1-helper-validation	neon	cell-v1-4070e6b84479e22929b0c6d7c1cefe28171b3040d8510293750e1bbfa1b21997	op-v1-9a03658c5a22f236d7c1ed6a8e4dd239f57ce39a454a43d6890cf3e1212f178a	6	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:731									
v1	rk-v1-a582c3ac7b835ea738ec32f2f84d7ab1ea6b15b0c37abc2fccc381312b1c7fd4	12	6	FC-v1-helper-validation	westmere	cell-v1-d4e5436b9dc2b67bc6ed85b593be7e574bc7fdca664680307a7d9380624ff304	op-v1-fcf3c75ef3a8f35fde8f3d10682e337ae82354741896c312930200ba84199588	5	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:766;api-manifest.tsv:ValidateUTF32;isa-eligibility.tsv:ValidateUTF32 and ValidateUTF32WithErrors;upstream:src/westmere/implementation.cpp:138	validateUTF32Westmere	symbol-v1-fec8c28ef0746499c7169ecb519c92f329443c8bf485d1a34ddb66bbd74ad608	shared-kernel-v1-a40e02a4cdcea250dc19076c31059e1e27284435c9c0521b8f9514ac43260da9	cell-v1-d4e5436b9dc2b67bc6ed85b593be7e574bc7fdca664680307a7d9380624ff304		KB-v1-FC-v1-helper-validation-westmere-01	batch-v1-012abe96dfb8e6ce6d69db8ce4ec8678ff49eefb9f4dfc696bd73a782f0339c6	EB-v1-KB-v1-FC-v1-helper-validation-westmere-01-01	batch-v1-350baea6045b345ea545f863d4cf14b21666e0b7b8b5e5289dc67d4e434ce0c9
v1	rk-v1-a582c3ac7b835ea738ec32f2f84d7ab1ea6b15b0c37abc2fccc381312b1c7fd4	12	6	FC-v1-helper-validation	haswell	cell-v1-02089cd856f202342fdf1e068950a73c32d5e202f40d457d611228f1f539e5fc	op-v1-fcf3c75ef3a8f35fde8f3d10682e337ae82354741896c312930200ba84199588	5	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:766;api-manifest.tsv:ValidateUTF32;isa-eligibility.tsv:ValidateUTF32 and ValidateUTF32WithErrors;upstream:src/haswell/implementation.cpp:142	validateUTF32Haswell	symbol-v1-958b76f3d2e0db6fc86c4788e7866b5c355acf3a3d7d70b22bda307c865becf9	shared-kernel-v1-f9e4b473a3eafcf1e6a7215f66fd67f41e587eb634212f825e8e1a2dab750fb4	cell-v1-02089cd856f202342fdf1e068950a73c32d5e202f40d457d611228f1f539e5fc		KB-v1-FC-v1-helper-validation-haswell-01	batch-v1-43b21b9c3d360ad33c9540ef24a8ad9349207b70994356c50cdd24061304e97a	EB-v1-KB-v1-FC-v1-helper-validation-haswell-01-01	batch-v1-dbe6c6842750dfb1580bd43b982bc92b8efeeb5198d5581627c8801ee8aacb63
v1	rk-v1-a582c3ac7b835ea738ec32f2f84d7ab1ea6b15b0c37abc2fccc381312b1c7fd4	12	6	FC-v1-helper-validation	archsimd	cell-v1-bc77cb188994e6966e93e82fc900002dd83efc479a41656fbbf0ec971e5bcaa7	op-v1-fcf3c75ef3a8f35fde8f3d10682e337ae82354741896c312930200ba84199588	5	eligible		simd/archsimd Go 1.26.5:FC-v1-helper-validation audit row; archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	validateUTF32Archsimd	symbol-v1-772fe6e52b81cb64fb616656057f3e771969fc06204fbc3a0ac1425270e6f9dd	shared-kernel-v1-a1508633314045c88462eb1a86e53796f710b81bc734ce1a2275256068f2fc1f	cell-v1-bc77cb188994e6966e93e82fc900002dd83efc479a41656fbbf0ec971e5bcaa7		KB-v1-FC-v1-helper-validation-archsimd-01	batch-v1-a3e22eb4f08275882272028524ee80416c7d736d6968d7a3d24357b95fdd92f0	EB-v1-KB-v1-FC-v1-helper-validation-archsimd-01-01	batch-v1-838fcb2c19051b4b339c8fab7e0e702645b87588e1df41276962c58426692264
v1	rk-v1-a582c3ac7b835ea738ec32f2f84d7ab1ea6b15b0c37abc2fccc381312b1c7fd4	12	6	FC-v1-helper-validation	neon	cell-v1-5c76b34843b3a113daaee0889d3c0ba10136cb8e2736a9ca4698692c8b57b141	op-v1-fcf3c75ef3a8f35fde8f3d10682e337ae82354741896c312930200ba84199588	5	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:766;api-manifest.tsv:ValidateUTF32;isa-eligibility.tsv:ValidateUTF32 and ValidateUTF32WithErrors;upstream:src/arm64/arm_validate_utf32le.cpp:2	validateUTF32NEON	symbol-v1-4ea34bb0c894e683c05e2c35cf99cbc6d7412b48de7dde75c07b0fb2bf05914e	shared-kernel-v1-206e77caf4065d9ba565db2397c67eabfd6f2b08557f27aaa9785998bb486972	cell-v1-5c76b34843b3a113daaee0889d3c0ba10136cb8e2736a9ca4698692c8b57b141		KB-v1-FC-v1-helper-validation-neon-01	batch-v1-d6ffbe759311fcbe5f968ed9e3947867a8f18f4788f635e702c056a9ce45e97f	EB-v1-KB-v1-FC-v1-helper-validation-neon-01-01	batch-v1-e4c40435708ef950c5c82e049a34ee64924fdbb1d38b87f01666bb9e55fa0cca
v1	rk-v1-510cb2e89abfbdf685b739d49e1d16b73c0196ab875e6038daa1130ccc4d872a	13	7	FC-v1-helper-validation	westmere	cell-v1-43c71c02c9dfe2bc47770da93db597299cfdff4b6def37a3d578a12519b15a58	op-v1-fcf3c75ef3a8f35fde8f3d10682e337ae82354741896c312930200ba84199588	5	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:801;api-manifest.tsv:ValidateUTF32WithErrors;isa-eligibility.tsv:ValidateUTF32 and ValidateUTF32WithErrors;upstream:src/westmere/implementation.cpp:138	validateUTF32WithErrorsWestmere	symbol-v1-b6df11bb57d50a8631a67507031f4d45614c87e151214534d456e282dded504a	shared-kernel-v1-8d367356d65a7e67c69d5642a857ca22d0efc5c3b310258e8a62a827d2cee226	cell-v1-43c71c02c9dfe2bc47770da93db597299cfdff4b6def37a3d578a12519b15a58		KB-v1-FC-v1-helper-validation-westmere-01	batch-v1-012abe96dfb8e6ce6d69db8ce4ec8678ff49eefb9f4dfc696bd73a782f0339c6	EB-v1-KB-v1-FC-v1-helper-validation-westmere-01-01	batch-v1-350baea6045b345ea545f863d4cf14b21666e0b7b8b5e5289dc67d4e434ce0c9
v1	rk-v1-510cb2e89abfbdf685b739d49e1d16b73c0196ab875e6038daa1130ccc4d872a	13	7	FC-v1-helper-validation	haswell	cell-v1-7ca7423e128b71bba2cf0c4eea5a72fede7476dc073ab0aa559bb42b49e49383	op-v1-fcf3c75ef3a8f35fde8f3d10682e337ae82354741896c312930200ba84199588	5	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:801;api-manifest.tsv:ValidateUTF32WithErrors;isa-eligibility.tsv:ValidateUTF32 and ValidateUTF32WithErrors;upstream:src/haswell/implementation.cpp:142	validateUTF32WithErrorsHaswell	symbol-v1-2c912b3a622e8f217f711e6376a63e4485ec245fc67ee19ac386238f5da6d56a	shared-kernel-v1-0acb701d6541b6981334ede5aea89d24e44114410b3ded7ced22085d21a9b437	cell-v1-7ca7423e128b71bba2cf0c4eea5a72fede7476dc073ab0aa559bb42b49e49383		KB-v1-FC-v1-helper-validation-haswell-01	batch-v1-43b21b9c3d360ad33c9540ef24a8ad9349207b70994356c50cdd24061304e97a	EB-v1-KB-v1-FC-v1-helper-validation-haswell-01-01	batch-v1-dbe6c6842750dfb1580bd43b982bc92b8efeeb5198d5581627c8801ee8aacb63
v1	rk-v1-510cb2e89abfbdf685b739d49e1d16b73c0196ab875e6038daa1130ccc4d872a	13	7	FC-v1-helper-validation	archsimd	cell-v1-f72359bd52e0a48224cee956e837a41a35eaac95ee7b4beca65a08fba8dce9a6	op-v1-fcf3c75ef3a8f35fde8f3d10682e337ae82354741896c312930200ba84199588	5	eligible		simd/archsimd Go 1.26.5:FC-v1-helper-validation audit row; required primitives: u16 loads/endian swap/surrogate compares/masks/carry/first-error; masked U+FFFD replacement/store; u32 range/surrogate compares/mask reduction; available: archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	validateUTF32WithErrorsArchsimd	symbol-v1-0454ae3151b8b89c04ab88bcc6e34a6856b9ea7c87113bc85be1ca18c3009d5b	shared-kernel-v1-4783411a076b2af462198a9fa81d89da114efbcc06f7eb7302c4aa3513054dfb	cell-v1-f72359bd52e0a48224cee956e837a41a35eaac95ee7b4beca65a08fba8dce9a6		KB-v1-FC-v1-helper-validation-archsimd-01	batch-v1-a3e22eb4f08275882272028524ee80416c7d736d6968d7a3d24357b95fdd92f0	EB-v1-KB-v1-FC-v1-helper-validation-archsimd-01-01	batch-v1-838fcb2c19051b4b339c8fab7e0e702645b87588e1df41276962c58426692264
v1	rk-v1-510cb2e89abfbdf685b739d49e1d16b73c0196ab875e6038daa1130ccc4d872a	13	7	FC-v1-helper-validation	neon	cell-v1-c57033b0123a86a5c94b09d92fc23e1b1ce1ac0bfb21e393479f263faf6515bb	op-v1-fcf3c75ef3a8f35fde8f3d10682e337ae82354741896c312930200ba84199588	5	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:801;api-manifest.tsv:ValidateUTF32WithErrors;isa-eligibility.tsv:ValidateUTF32 and ValidateUTF32WithErrors;upstream:src/arm64/arm_validate_utf32le.cpp:2	validateUTF32WithErrorsNEON	symbol-v1-0b8e7d72c434580b937224b33dc28f338baa0f8a7e2c6bbc3ed05da0e92d0abf	shared-kernel-v1-a5449eb9e3b1206992f6781a0855d9fdd4068290ea1d3b178af057f4fbfd0a06	cell-v1-c57033b0123a86a5c94b09d92fc23e1b1ce1ac0bfb21e393479f263faf6515bb		KB-v1-FC-v1-helper-validation-neon-01	batch-v1-d6ffbe759311fcbe5f968ed9e3947867a8f18f4788f635e702c056a9ce45e97f	EB-v1-KB-v1-FC-v1-helper-validation-neon-01-01	batch-v1-e4c40435708ef950c5c82e049a34ee64924fdbb1d38b87f01666bb9e55fa0cca
v1	rk-v1-972dd5af819d6bf5975987c4e9b5ead848e7157f7ca559c2d64f0731fde66c33	14	12	FC-v1-latin1-source	westmere	cell-v1-ad5eaa7d0925cfd67b2a245cca9d98f0fbb7f5d6e4e130949f883dc69f455af2	op-v1-3eb929e27b14b04ee5095e916e85c77cd45d0b24c2596dc80e916182a794a411	7	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:830;api-manifest.tsv:ConvertLatin1ToUTF8;isa-eligibility.tsv:ConvertLatin1ToUTF8;upstream:src/westmere/sse_convert_latin1_to_utf8.cpp:2	convertLatin1ToUTF8Westmere	symbol-v1-ac4f7925064fe96c5be93aa120cff4977871e376ed4dccb14494b86899e8683b	shared-kernel-v1-9e0f8fd5fb99d993c68fe47552dbff658c76a00c1e51cc61599fbff9590671b1	cell-v1-ad5eaa7d0925cfd67b2a245cca9d98f0fbb7f5d6e4e130949f883dc69f455af2		KB-v1-FC-v1-latin1-source-westmere-01	batch-v1-25126b8a0e80973d9f2f0ed7c14c34606c0b4d1bcaee5d64182b8e392a04dfe4	EB-v1-KB-v1-FC-v1-latin1-source-westmere-01-01	batch-v1-0e55bbfa16917ec5697fe59783f99180b29e9f5da9e5991a08b9d1fcb6627283
